subject,predicaat,klasse,tekst,match_type,vmm_term,vmm_uri,vmm_definitie
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_738,prefLabel,ParameterAspect,Cd t (totaal in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_781,prefLabel,Variabele,Glyfosaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1173,altLabel,Parameter,"2,3-Dichloorpropeen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_750,prefLabel,Variabele,Korrelgrootte distributie <50µm,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_946,prefLabel,Parameter,"Radioactiviteit, alpha in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/kwantificeerbaaraspect/KWA_28,prefLabel,KwantificeerbaarAspect,energie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1371,prefLabel,Parameter,Mirex in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1670,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1670,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_870,prefLabel,Variabele,"2,2',4,4',5,6'-Hexabroomdifenylether (BDE154)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1145,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1145,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1270,verkorteNotatie,Parameter,Alkylfenolethoxylaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5170,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5170,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_603,prefLabel,OrganisatieSpecifiekeReferentie,OSR_603,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2013,altLabel,Parameter,Alkylethoxylaat C11,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/soortwaardebepaling/SWB_36,prefLabel,SoortWaardebepaling,LC50 (96h),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_301,verkorteNotatie,Parameter,Orthofosfaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6902,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6902,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7381,prefLabel,ParameterAspect,HFPO-DA LS10 (Eluaat LS10 in vaste deel van de aarde): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2797,prefLabel,Parameter,Methylethylketon in lucht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7892,prefLabel,ParameterAspect,Fluazinam (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_73,prefLabel,Variabele,Fluor en zijn anorganische verbindingen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4991,prefLabel,ParameterAspect,PyO (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3916,verkorteNotatie,Parameter,Hexachloorbutadieen Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3844,verkorteNotatie,Parameter,Endrin Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7908,prefLabel,ParameterAspect,Hg (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_892,prefLabel,OrganisatieSpecifiekeReferentie,OSR_892,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_139,prefLabel,Variabele,Lidocaine,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2662,verkorteNotatie,Parameter,N-ethylperfluoroctaansulfonamidoazijnzuur,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_855,prefLabel,Parameter,Propylbenzeen in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_424,prefLabel,Parameter,Cadmium totaal in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2156,altLabel,Parameter,Perfluor-1-tridecaansulfonzuur (PFTrS),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4204,verkorteNotatie,Parameter,Som van 20 PFAS uit Drinkwater Richtlijn,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1354,verkorteNotatie,Parameter,Raphidocelis subcapitata LC50 (72h),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4848,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4848,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5934,prefLabel,ParameterAspect,PFT (standaard in materiaal): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7607,prefLabel,ParameterAspect,Aldrin LS10 (Eluaat LS10 in vaste deel van de aarde): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1420,altLabel,Parameter,Caprolactam,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_348,prefLabel,Eenheid,gram toxiciteit equivalenten per liter,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5773,prefLabel,ParameterAspect,MePFOSA (standaard in materiaal): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_776,prefLabel,ParameterAspect,Hg t (totaal in water): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1530,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1530,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_57,prefLabel,ParameterAfleidingVeelterm,Octylfenolen + ethoxylaten,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_307,verkorteNotatie,Parameter,Sulfiet,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3024,prefLabel,ParameterAspect,Na-zouten (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_6,verkorteNotatie,Parameter,Chloortoluenen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3459,altLabel,Parameter,Acetonitril,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4087,verkorteNotatie,Parameter,Minerale olie C10-C40,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1229,prefLabel,Parameter,Fosfor totaal in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_255,verkorteNotatie,Parameter,Desfenylchloridazon,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2218,prefLabel,Variabele,actinoliet,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6544,prefLabel,ParameterAspect,APEO (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6723,prefLabel,ParameterAspect,Co o (opgelost in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6066,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6066,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1342,prefLabel,Parameter,"2,2',4,4',5,6'-Hexabroomdifenylether (BDE154) in water",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5309,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5309,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2893,altLabel,Parameter,"2,2',5,5'-Tetrachloorbifenyl (PCB52)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_565,prefLabel,Variabele,Trichloormethaan,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4343,verkorteNotatie,Parameter,Silicium,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3020,prefLabel,ParameterAspect,"(Xyl, Styr) (standaard in water): massaconcentratie",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5602,prefLabel,ParameterAspect,DnByFt (standaard in materiaal): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2389,prefLabel,Parameter,"1,2,3,6,7,8-Hexachloordibenzo-para-dioxine in bulk depositie (precip)",bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1255,prefLabel,ParameterAspect,12CEa (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1808,prefLabel,ParameterAspect,3MyFol (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3474,altLabel,Parameter,Amylacetaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_294,prefLabel,Parameter,Carbonaat in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2997,verkorteNotatie,Parameter,Perfluor-n-propaanzuur enkel gasvormig,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3076,verkorteNotatie,Parameter,Trifluorazijnzuur,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2378,verkorteNotatie,Parameter,"1,1-Dichlooretheen",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_566,prefLabel,OrganisatieSpecifiekeReferentie,OSR_566,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_845,prefLabel,Parameter,Screening GC-MS in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7250,prefLabel,ParameterAspect,Fluoreen (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7858,prefLabel,ParameterAspect,Endrin LS10 (Eluaat LS10 in vaste deel van de aarde): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2692,verkorteNotatie,Parameter,Fluorantheen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4284,verkorteNotatie,Parameter,Lood Eluaat LS0.5,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4564,prefLabel,Parameter,pH (KCl) in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4560,verkorteNotatie,Parameter,para-Ethyltolueen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1661,verkorteNotatie,Parameter,Organochloorpesticiden individueel,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_81,prefLabel,Parameter,Freon 114 in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1317,altLabel,Parameter,Geleidbaarheid (25°C),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1416,altLabel,Parameter,Fenoprop,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3524,altLabel,Parameter,Azithromycine,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5324,prefLabel,ParameterAspect,Esfenvaleraat (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1958,verkorteNotatie,Parameter,Samarium multi opgelost,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6676,prefLabel,ParameterAspect,Cybutrine (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1197,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1197,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_85,prefLabel,Variabele,"2,3,3',4,4',5,5'-Heptachloorbifenyl (PCB189)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4121,prefLabel,Parameter,Nikkel Eluaat LS0.2 in materiaal,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2477,altLabel,Parameter,Acenafteen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6108,prefLabel,ParameterAspect,135MyBz (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1925,prefLabel,ParameterAspect,CpfosEy (standaard in water): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1050,altLabel,Parameter,Dichloordifenyltrichlorethanen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameterAfleiding/AFL_129,definition,ParameterAfleidingVeelterm,Afleiding toegevoegd tijdens migratie voor parameter WAT_684,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4485,prefLabel,ParameterAspect,HCcPde (standaard in lucht): massaconcentratie (Nm³),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3302,altLabel,Parameter,1-Chloor-3-nitrobenzeen Eluaat LS10,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_522,prefLabel,OrganisatieSpecifiekeReferentie,OSR_522,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_799,prefLabel,Parameter,Hexachloorcyclopentadieen in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1014,prefLabel,Parameter,Uranium in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_568,altLabel,Parameter,op'Dichloordifenyltrichloorethaan,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3352,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3352,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_218,prefLabel,OrganisatieSpecifiekeReferentie,OSR_218,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1499,altLabel,Parameter,Perfluordodecaanzuur (PFDoDA),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2364,prefLabel,ParameterAspect,Alk c (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7295,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7295,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4223,prefLabel,Parameter,Perfluordodecaansulfonzuur (PFDoDS) Eluaat LS10 in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6110,prefLabel,ParameterAspect,124MyBz (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2864,prefLabel,ParameterAspect,"Fol c, i (standaard in water): massaconcentratie",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1608,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1608,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2127,prefLabel,Variabele,Gehalte vlottende verontreiniging,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6815,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6815,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4207,prefLabel,Parameter,Som van de 31 kwantificeerbare PFAS in water,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3083,prefLabel,Parameter,Telodrin in regen,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6002,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6002,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2254,prefLabel,Parameter,Tetrabutylammoniumbromide in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_5208,prefLabel,ParameterAspect,nDecaan (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5050,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5050,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1314,prefLabel,Parameter,Dinophysis acuta in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_166,prefLabel,ParameterAspect,PCB 167 (standaard in water): massaconcentratie,bevat_vmm_term,pcb,https://vmm.vlaanderen.be/woordenboek/pcb,Polychloorbifenylen
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1722,verkorteNotatie,Parameter,"Som van 6 metalen t Co,Cr,Cu,Ni,Pb,Zn",bevat_vmm_term,cr,https://vmm.vlaanderen.be/woordenboek/cr,Chroom
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_5549,prefLabel,OrganisatieSpecifiekeReferentie,OSR_5549,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_1500,prefLabel,OrganisatieSpecifiekeReferentie,OSR_1500,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6323,prefLabel,ParameterAspect,DcHyFt (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2175,altLabel,Parameter,"2,2',3,3',4,4',5,6,6'-Nonabroomdifenylether (BDE207)",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2074,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2074,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2810,prefLabel,Parameter,Deeltjesaantal 20-30 nm in lucht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3453,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3453,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_8132,prefLabel,OrganisatieSpecifiekeReferentie,OSR_8132,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_3345,prefLabel,ParameterAspect,Mg mo (multi opgelost in water): massaconcentratie,bevat_vmm_term,mg,https://vmm.vlaanderen.be/woordenboek/mg,Milligram of één duizendste gram.
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7981,prefLabel,ParameterAspect,Isodrin (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1747,verkorteNotatie,Parameter,Triisopropylfosfaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4446,altLabel,Parameter,Vinylacetaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6399,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6399,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3908,altLabel,Parameter,Glyfosaat,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_1087,prefLabel,ParameterAspect,EOX (extraheerbaar in water): massaconcentratie,bevat_vmm_term,eox,https://vmm.vlaanderen.be/woordenboek/eox,Extraheerbare organohalogeenverbindingen
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4230,prefLabel,ParameterAspect,CFK (standaard in lucht): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_889,prefLabel,Parameter,Acenafteen in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_2069,prefLabel,ParameterAspect,HCEa (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3994,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3994,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_383,prefLabel,ParameterAspect,aHBCD (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6515,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6515,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8009,prefLabel,ParameterAspect,3MyFol (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4318,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4318,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_4247,prefLabel,ParameterAspect,Ca (standaard in bulk depositie (precip)): massa per oppervlakte per tijd,bevat_vmm_term,bulk,https://vmm.vlaanderen.be/woordenboek/bulk,"Verzamelnaam voor goederen die niet per stuk worden verpakt en geladen. Ze worden los in het ruim van een schip, vrachtwagen of wagon gestort. Wanneer de producten niet vloeibaar zijn gaat het om droge bulk."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2035,prefLabel,Parameter,= PFOAtotaal - PFOA in vaste deel van de aarde,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_8170,prefLabel,ParameterAspect,PFAS-25 (standaard in biota): massaconcentratie equivalent PFOA,bevat_vmm_term,pfas,https://vmm.vlaanderen.be/woordenboek/pfas,"Poly- en perfluoralkylstoffen zijn chemische stoffen die door de mens zijn gemaakt. Zij komen van nature niet in het milieu voor. Ze worden in vele industriële toepassingen en consumentenproducten gebruikt. Denk aan de teflon anti-aanbaklaag in pannen, cosmetica, textiel, brandblusschuim, schoonmaakmiddelen of smeermiddelen . PFAS kunnen schadelijke effecten hebben op de gezondheid van mensen."
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_6878,prefLabel,OrganisatieSpecifiekeReferentie,OSR_6878,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7569,prefLabel,ParameterAspect,35CFol (standaard in vaste deel van de aarde): massaverhouding,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7995,prefLabel,ParameterAspect,CS2 (standaard in lucht): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_478,prefLabel,ParameterAspect,PAK 10 (standaard in water): vracht,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2854,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2854,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/kwantificeerbaaraspect/KWA_128,prefLabel,KwantificeerbaarAspect,massaverhouding zuurstof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/eenheid/E_312,prefLabel,Eenheid,microgram asbest per uur,bevat_vmm_term,microgram,https://vmm.vlaanderen.be/woordenboek/microgram,"Een microgram is gelijk aan 10 -6 g, ofwel 0,000 001 gram. Het is één miljoenste gram."
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_6560,prefLabel,ParameterAspect,DiPyEt (standaard in water): vracht per tijd,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7709,prefLabel,ParameterAspect,ByAc (standaard in lucht): massaconcentratie,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_2158,prefLabel,OrganisatieSpecifiekeReferentie,OSR_2158,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_778,prefLabel,ParameterAspect,Hg t (totaal in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/variabele/V_2089,prefLabel,Variabele,Crosidoliet,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_4037,prefLabel,OrganisatieSpecifiekeReferentie,OSR_4037,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3318,prefLabel,Parameter,"2,2,3,3-Tetrafluorpropaanzuur in vaste deel van de aarde",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_3317,prefLabel,OrganisatieSpecifiekeReferentie,OSR_3317,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_4191,prefLabel,Parameter,"2,4,4'-Trichloorbifenyl (PCB28) in materiaal",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_2098,altLabel,Parameter,Perfluornonaansulfonzuur (PFNS),geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_3325,altLabel,Parameter,"2,3,4,7,8-Pentachloordibenzofuraan",geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_353,prefLabel,Parameter,Dipropylftalaat in water,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/organisatiespecifiekereferentie/OSR_7661,prefLabel,OrganisatieSpecifiekeReferentie,OSR_7661,geen,,,
https://data.omgeving.vlaanderen.be/id/concept/csor/parameter/P_1718,verkorteNotatie,Parameter,"som van 5 metalen t Cu,Ni,Cd,Cr,Pb",bevat_vmm_term,cr,https://vmm.vlaanderen.be/woordenboek/cr,Chroom
https://data.omgeving.vlaanderen.be/id/concept/csor/parameteraspect/PAS_7539,prefLabel,ParameterAspect,2CAn (standaard in vaste deel van de aarde): massaverhouding per droge stof,geen,,,
